transaction_id,business_id,account_id,transaction_date,amount,transaction_type,category,merchant_name,payment_mode,balance_after_transaction,city,branch,season,description
TXN-103146,16,ACC-1016,2025-01-27,62875.96,credit,sales,Customer Receipt,UPI,3948636.34,Coimbatore,Coimbatore Panvel Branch,Q1 - Normal,Sales transaction via NEFT
TXN-100942,5,ACC-1005,2025-01-27,54212.48,credit,sales,Customer Receipt,card,302547.11,Coimbatore,Coimbatore New Delhi Branch,Q1 - Normal,Sales transaction via cash
TXN-101144,6,ACC-1006,2025-01-27,15003.01,credit,refund,Customer Receipt,cheque,4155574.93,Coimbatore,Coimbatore Gopalpur Branch,Q1 - Normal,Refund transaction via card
TXN-106150,31,ACC-1031,2025-01-27,2134.88,debit,fuel,Bhakta-Hayer,cash,4379069.75,Coimbatore,Coimbatore Thoothukudi Branch,Q1 - Normal,Fuel transaction via card
TXN-108344,42,ACC-1042,2025-01-27,178285.49,debit,salary,Uppal-Sankar,RTGS,3065183.01,Coimbatore,Coimbatore Raiganj Branch,Q1 - Normal,Salary transaction via card
TXN-105348,27,ACC-1027,2025-01-27,59105.75,credit,sales,Customer Receipt,card,5554108.74,Bengaluru,Bengaluru Madanapalle Branch,Q1 - Normal,Sales transaction via cash
TXN-100549,3,ACC-1003,2025-01-27,132680.63,debit,salary,"Dhar, Golla and Khanna",NEFT,4045650.96,Chennai,Chennai Narasaraopet Branch,Q1 - Normal,Salary transaction via cash
TXN-106952,35,ACC-1035,2025-01-27,190594.37,debit,salary,Mander-Agarwal,cash,3605798.01,Chennai,Chennai Dharmavaram Branch,Q1 - Normal,Salary transaction via cash
TXN-102550,13,ACC-1013,2025-01-28,26676.99,credit,refund,Customer Receipt,UPI,2431691.47,Chennai,Chennai Anand Branch,Q1 - Normal,Refund transaction via RTGS
TXN-100550,3,ACC-1003,2025-01-28,20714.86,credit,refund,Customer Receipt,cheque,4066365.82,Chennai,Chennai Narasaraopet Branch,Q1 - Normal,Refund transaction via NEFT
TXN-105144,26,ACC-1026,2025-01-28,32978.72,credit,sales,Customer Receipt,UPI,4059427.87,Hyderabad,Hyderabad Arrah Branch,Q1 - Normal,Sales transaction via RTGS
TXN-101145,6,ACC-1006,2025-01-28,24197.76,credit,refund,Customer Receipt,cheque,4179772.69,Coimbatore,Coimbatore Gopalpur Branch,Q1 - Normal,Refund transaction via cash
TXN-104553,23,ACC-1023,2025-01-28,11124.24,credit,refund,Customer Receipt,cheque,-218637.63,Chennai,Chennai Udupi Branch,Q1 - Normal,Refund transaction via card
TXN-104140,21,ACC-1021,2025-01-28,14860.13,debit,tax payment,Barad-Samra,UPI,3845850.54,Bengaluru,Bengaluru Hajipur Branch,Q1 - Normal,Tax payment transaction via UPI
TXN-102949,15,ACC-1015,2025-01-28,11844.65,credit,refund,Customer Receipt,card,3481825.27,Bengaluru,Bengaluru Nashik Branch,Q1 - Normal,Refund transaction via UPI
TXN-104753,24,ACC-1024,2025-01-28,41037.61,debit,rent,Hegde-Luthra,cheque,3660259.83,Mumbai,Mumbai Thanjavur Branch,Q1 - Normal,Rent transaction via NEFT
TXN-106546,33,ACC-1033,2025-01-28,19167.01,debit,maintenance,Banik-Lad,UPI,1257324.33,Coimbatore,Coimbatore Ulhasnagar Branch,Q1 - Normal,Maintenance transaction via UPI
TXN-109740,49,ACC-1049,2025-01-28,141537.54,credit,sales,Customer Receipt,UPI,3760111.58,Chennai,Chennai Katni Branch,Q1 - Normal,Sales transaction via cash
TXN-105349,27,ACC-1027,2025-01-28,27400.42,debit,maintenance,"Kurian, Majumdar and Bhattacharyya",cash,5526708.32,Bengaluru,Bengaluru Madanapalle Branch,Q1 - Normal,Maintenance transaction via cash
TXN-106740,34,ACC-1034,2025-01-28,24072.48,credit,refund,Customer Receipt,card,3597678.34,Delhi,Delhi Tadipatri Branch,Q1 - Normal,Refund transaction via RTGS
TXN-108345,42,ACC-1042,2025-01-28,4562.22,debit,vendor payment,Mall Ltd,UPI,3060620.79,Coimbatore,Coimbatore Raiganj Branch,Q1 - Normal,Vendor payment transaction via UPI
TXN-100943,5,ACC-1005,2025-01-28,6180.03,credit,refund,Customer Receipt,UPI,308727.14,Coimbatore,Coimbatore New Delhi Branch,Q1 - Normal,Refund transaction via cheque
TXN-101944,10,ACC-1010,2025-01-28,68785.17,credit,sales,Customer Receipt,RTGS,3432898.11,Delhi,Delhi Tadipatri Branch,Q1 - Normal,Sales transaction via UPI
TXN-108947,45,ACC-1045,2025-01-28,15541.49,debit,maintenance,"Murty, Vaidya and Savant",RTGS,4234971.74,Mumbai,Mumbai Ulhasnagar Branch,Q1 - Normal,Maintenance transaction via cheque
TXN-108543,43,ACC-1043,2025-01-28,147230.55,credit,sales,Customer Receipt,UPI,3384022.25,Delhi,Delhi Tirupati Branch,Q1 - Normal,Sales transaction via cheque
TXN-106344,32,ACC-1032,2025-01-28,26814.08,debit,rent,Kade-Malhotra,NEFT,2068310.67,Chennai,Chennai Silchar Branch,Q1 - Normal,Rent transaction via card
TXN-102751,14,ACC-1014,2025-01-28,13340.66,debit,loan EMI,Tella-Palla,RTGS,3383103.21,Mumbai,Mumbai Anantapur Branch,Q1 - Normal,Loan emi transaction via UPI
TXN-107551,38,ACC-1038,2025-01-28,20026.03,debit,maintenance,Maharaj Group,cash,2787092.14,Hyderabad,Hyderabad Ongole Branch,Q1 - Normal,Maintenance transaction via card
TXN-105738,29,ACC-1029,2025-01-28,35124.17,debit,rent,Arya-Parekh,cheque,1851998.38,Hyderabad,Hyderabad Parbhani Branch,Q1 - Normal,Rent transaction via UPI
TXN-103341,17,ACC-1017,2025-01-28,142514.52,credit,sales,Customer Receipt,card,1516467.99,Delhi,Delhi Jaipur Branch,Q1 - Normal,Sales transaction via RTGS
TXN-103735,19,ACC-1019,2025-01-28,23546.57,credit,refund,Customer Receipt,RTGS,3200891.3,Bengaluru,Bengaluru Vellore Branch,Q1 - Normal,Refund transaction via cheque
TXN-102140,11,ACC-1011,2025-01-28,14062.41,debit,maintenance,Lalla-Thakur,cheque,3171926.95,Delhi,Delhi Avadi Branch,Q1 - Normal,Maintenance transaction via card
TXN-101748,9,ACC-1009,2025-01-28,18707.76,debit,utilities,Char PLC,card,5379452.56,Chennai,Chennai Vasai-Virar Branch,Q1 - Normal,Utilities transaction via cheque
TXN-101356,7,ACC-1007,2025-01-28,71084.17,debit,salary,Arya-Chhabra,card,4231659.76,Chennai,Chennai Bettiah Branch,Q1 - Normal,Salary transaction via cheque
TXN-105951,30,ACC-1030,2025-01-28,18594.34,debit,loan EMI,"Yogi, Randhawa and Palla",cash,4981871.87,Chennai,Chennai Unnao Branch,Q1 - Normal,Loan emi transaction via cash
TXN-109147,46,ACC-1046,2025-01-28,19055.84,debit,tax payment,Nagar LLC,card,4561650.68,Coimbatore,Coimbatore Katihar Branch,Q1 - Normal,Tax payment transaction via RTGS
TXN-109550,48,ACC-1048,2025-01-29,8755.49,debit,inventory purchase,Kumer and Sons,NEFT,3777617.11,Hyderabad,Hyderabad Raebareli Branch,Q1 - Normal,Inventory purchase transaction via NEFT
TXN-102950,15,ACC-1015,2025-01-29,70731.01,credit,sales,Customer Receipt,cash,3552556.28,Bengaluru,Bengaluru Nashik Branch,Q1 - Normal,Sales transaction via cash
TXN-106345,32,ACC-1032,2025-01-29,6820.97,credit,refund,Customer Receipt,UPI,2075131.64,Chennai,Chennai Silchar Branch,Q1 - Normal,Refund transaction via UPI
TXN-108346,42,ACC-1042,2025-01-29,573.63,debit,maintenance,Mammen-Butala,NEFT,3060047.16,Coimbatore,Coimbatore Raiganj Branch,Q1 - Normal,Maintenance transaction via cheque
TXN-109741,49,ACC-1049,2025-01-29,97259.42,credit,sales,Customer Receipt,cash,3857371.0,Chennai,Chennai Katni Branch,Q1 - Normal,Sales transaction via NEFT
TXN-100141,1,ACC-1001,2025-01-29,103949.69,credit,sales,Customer Receipt,cash,4088912.29,Chennai,Chennai Kalyan-Dombivli Branch,Q1 - Normal,Sales transaction via NEFT
TXN-107147,36,ACC-1036,2025-01-29,134568.73,credit,sales,Customer Receipt,NEFT,4318869.68,Delhi,Delhi Dharmavaram Branch,Q1 - Normal,Sales transaction via cash
TXN-102752,14,ACC-1014,2025-01-29,3932.73,credit,refund,Customer Receipt,cash,3387035.94,Mumbai,Mumbai Anantapur Branch,Q1 - Normal,Refund transaction via NEFT
TXN-102338,12,ACC-1012,2025-01-29,44389.12,debit,rent,Ram-Shetty,UPI,2034205.67,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q1 - Normal,Rent transaction via card
TXN-107745,39,ACC-1039,2025-01-29,2506.47,debit,utilities,"Puri, Bera and Anand",UPI,1354094.37,Delhi,Delhi Ramgarh Branch,Q1 - Normal,Utilities transaction via card
TXN-106953,35,ACC-1035,2025-01-29,24537.98,credit,sales,Customer Receipt,RTGS,3630335.99,Chennai,Chennai Dharmavaram Branch,Q1 - Normal,Sales transaction via UPI
TXN-109949,50,ACC-1050,2025-01-29,23439.85,debit,fuel,"Som, Gade and Bajwa",NEFT,4647740.11,Coimbatore,Coimbatore Mysore Branch,Q1 - Normal,Fuel transaction via card
TXN-105739,29,ACC-1029,2025-01-29,37153.28,credit,sales,Customer Receipt,card,1889151.66,Hyderabad,Hyderabad Parbhani Branch,Q1 - Normal,Sales transaction via UPI
TXN-108748,44,ACC-1044,2025-01-29,113391.03,credit,sales,Customer Receipt,cash,1763677.99,Bengaluru,Bengaluru Loni Branch,Q1 - Normal,Sales transaction via cash
TXN-105145,26,ACC-1026,2025-01-29,16835.44,credit,refund,Customer Receipt,UPI,4076263.31,Hyderabad,Hyderabad Arrah Branch,Q1 - Normal,Refund transaction via card
TXN-108153,41,ACC-1041,2025-01-29,49559.3,debit,rent,"Ganesh, Ghose and Gera",NEFT,4152590.93,Hyderabad,Hyderabad Udaipur Branch,Q1 - Normal,Rent transaction via card
TXN-107350,37,ACC-1037,2025-01-29,147929.15,debit,salary,"Choudhry, Ghose and Sibal",card,3376977.52,Chennai,Chennai Surendranagar Dudhrej Branch,Q1 - Normal,Salary transaction via RTGS
TXN-104554,23,ACC-1023,2025-01-29,6248.33,debit,utilities,"Parekh, Deshpande and Kaul",card,-224885.96,Chennai,Chennai Udupi Branch,Q1 - Normal,Utilities transaction via cheque
TXN-100944,5,ACC-1005,2025-01-29,114905.99,credit,sales,Customer Receipt,RTGS,423633.13,Coimbatore,Coimbatore New Delhi Branch,Q1 - Normal,Sales transaction via cash
TXN-100751,4,ACC-1004,2025-01-29,127805.41,credit,sales,Customer Receipt,cheque,4405193.39,Mumbai,Mumbai Mira-Bhayandar Branch,Q1 - Normal,Sales transaction via RTGS
TXN-105544,28,ACC-1028,2025-01-30,12929.81,debit,maintenance,Cherian LLC,cheque,2628952.03,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q1 - Normal,Maintenance transaction via UPI
TXN-103147,16,ACC-1016,2025-01-30,13642.1,credit,refund,Customer Receipt,NEFT,3962278.44,Coimbatore,Coimbatore Panvel Branch,Q1 - Normal,Refund transaction via cheque
TXN-105350,27,ACC-1027,2025-01-30,127765.98,credit,sales,Customer Receipt,cheque,5654474.3,Bengaluru,Bengaluru Madanapalle Branch,Q1 - Normal,Sales transaction via UPI
TXN-100343,2,ACC-1002,2025-01-30,4922.77,debit,loan EMI,Lala and Sons,card,4821188.7,Hyderabad,Hyderabad Vellore Branch,Q1 - Normal,Loan emi transaction via UPI
TXN-104555,23,ACC-1023,2025-01-30,94244.16,credit,sales,Customer Receipt,NEFT,-130641.8,Chennai,Chennai Udupi Branch,Q1 - Normal,Sales transaction via NEFT
TXN-108948,45,ACC-1045,2025-01-30,41390.44,credit,sales,Customer Receipt,NEFT,4276362.18,Mumbai,Mumbai Ulhasnagar Branch,Q1 - Normal,Sales transaction via RTGS
TXN-106954,35,ACC-1035,2025-01-30,86674.3,credit,sales,Customer Receipt,RTGS,3717010.29,Chennai,Chennai Dharmavaram Branch,Q1 - Normal,Sales transaction via NEFT
TXN-106547,33,ACC-1033,2025-01-30,7760.97,debit,vendor payment,"Sur, Naik and Dutta",RTGS,1249563.36,Coimbatore,Coimbatore Ulhasnagar Branch,Q1 - Normal,Vendor payment transaction via RTGS
TXN-103550,18,ACC-1018,2025-01-30,3633.68,debit,maintenance,"Chahal, Parikh and Pal",RTGS,3267642.29,Chennai,Chennai Darbhanga Branch,Q1 - Normal,Maintenance transaction via NEFT
TXN-106151,31,ACC-1031,2025-01-30,101053.61,credit,sales,Customer Receipt,UPI,4480123.36,Coimbatore,Coimbatore Thoothukudi Branch,Q1 - Normal,Sales transaction via UPI
TXN-107746,39,ACC-1039,2025-01-30,20440.54,credit,refund,Customer Receipt,UPI,1374534.91,Delhi,Delhi Ramgarh Branch,Q1 - Normal,Refund transaction via RTGS
TXN-102753,14,ACC-1014,2025-01-30,23148.24,debit,rent,Srinivas Inc,cheque,3363887.7,Mumbai,Mumbai Anantapur Branch,Q1 - Normal,Rent transaction via cash
TXN-107552,38,ACC-1038,2025-01-30,65718.43,credit,sales,Customer Receipt,NEFT,2852810.57,Hyderabad,Hyderabad Ongole Branch,Q1 - Normal,Sales transaction via cash
TXN-104344,22,ACC-1022,2025-01-30,108298.85,credit,sales,Customer Receipt,RTGS,2689728.89,Coimbatore,Coimbatore Farrukhabad Branch,Q1 - Normal,Sales transaction via NEFT
TXN-107941,40,ACC-1040,2025-01-30,1533.33,debit,fuel,Vala Group,card,1164075.41,Mumbai,Mumbai Thane Branch,Q1 - Normal,Fuel transaction via RTGS
TXN-101945,10,ACC-1010,2025-01-30,38314.81,credit,sales,Customer Receipt,cash,3471212.92,Delhi,Delhi Tadipatri Branch,Q1 - Normal,Sales transaction via RTGS
TXN-101539,8,ACC-1008,2025-01-30,10118.4,debit,loan EMI,Ramanathan PLC,card,1159212.13,Mumbai,Mumbai Dewas Branch,Q1 - Normal,Loan emi transaction via UPI
TXN-108544,43,ACC-1043,2025-01-30,9186.67,debit,inventory purchase,Sibal and Sons,UPI,3374835.58,Delhi,Delhi Tirupati Branch,Q1 - Normal,Inventory purchase transaction via UPI
TXN-104946,25,ACC-1025,2025-01-30,72664.28,credit,sales,Customer Receipt,card,902874.46,Chennai,Chennai Kota Branch,Q1 - Normal,Sales transaction via card
TXN-109551,48,ACC-1048,2025-01-30,28132.11,debit,inventory purchase,Madan-Ghose,card,3749485.0,Hyderabad,Hyderabad Raebareli Branch,Q1 - Normal,Inventory purchase transaction via cash
TXN-102141,11,ACC-1011,2025-01-30,26233.12,debit,internet,"Dar, Chakrabarti and Walia",RTGS,3145693.83,Delhi,Delhi Avadi Branch,Q1 - Normal,Internet transaction via RTGS
TXN-101749,9,ACC-1009,2025-01-30,6178.6,credit,refund,Customer Receipt,cheque,5385631.16,Chennai,Chennai Vasai-Virar Branch,Q1 - Normal,Refund transaction via RTGS
TXN-100945,5,ACC-1005,2025-01-30,147754.57,credit,sales,Customer Receipt,card,571387.7,Coimbatore,Coimbatore New Delhi Branch,Q1 - Normal,Sales transaction via UPI
TXN-107351,37,ACC-1037,2025-01-30,26271.87,debit,inventory purchase,Sachdev and Sons,cash,3350705.65,Chennai,Chennai Surendranagar Dudhrej Branch,Q1 - Normal,Inventory purchase transaction via cash
TXN-109348,47,ACC-1047,2025-01-30,39889.76,debit,rent,"Sachdeva, Solanki and Bhatti",cash,714502.7,Mumbai,Mumbai Karimnagar Branch,Q1 - Normal,Rent transaction via NEFT
TXN-101357,7,ACC-1007,2025-01-30,22678.85,credit,refund,Customer Receipt,card,4254338.61,Chennai,Chennai Bettiah Branch,Q1 - Normal,Refund transaction via NEFT
TXN-102551,13,ACC-1013,2025-01-30,4837.65,credit,refund,Customer Receipt,cash,2436529.12,Chennai,Chennai Anand Branch,Q1 - Normal,Refund transaction via card
TXN-103958,20,ACC-1020,2025-01-30,8088.29,debit,fuel,"Buch, Verma and Zacharia",cheque,905904.69,Hyderabad,Hyderabad Bardhaman Branch,Q1 - Normal,Fuel transaction via cheque
TXN-104345,22,ACC-1022,2025-01-31,24915.06,debit,loan EMI,"Ghose, Sridhar and Badal",cash,2664813.83,Coimbatore,Coimbatore Farrukhabad Branch,Q1 - Normal,Loan emi transaction via cash
TXN-105146,26,ACC-1026,2025-01-31,81070.0,credit,sales,Customer Receipt,UPI,4157333.31,Hyderabad,Hyderabad Arrah Branch,Q1 - Normal,Sales transaction via RTGS
TXN-109950,50,ACC-1050,2025-01-31,132838.79,credit,sales,Customer Receipt,card,4780578.9,Coimbatore,Coimbatore Mysore Branch,Q1 - Normal,Sales transaction via RTGS
TXN-100142,1,ACC-1001,2025-01-31,13066.0,debit,loan EMI,"Dhawan, Nayar and Iyengar",RTGS,4075846.29,Chennai,Chennai Kalyan-Dombivli Branch,Q1 - Normal,Loan emi transaction via cash
TXN-109148,46,ACC-1046,2025-01-31,5205.42,debit,inventory purchase,Gola-Gill,cash,4556445.26,Coimbatore,Coimbatore Katihar Branch,Q1 - Normal,Inventory purchase transaction via NEFT
TXN-100344,2,ACC-1002,2025-01-31,2567.78,credit,refund,Customer Receipt,cheque,4823756.48,Hyderabad,Hyderabad Vellore Branch,Q1 - Normal,Refund transaction via cash
TXN-104556,23,ACC-1023,2025-01-31,61532.03,credit,sales,Customer Receipt,cheque,-69109.77,Chennai,Chennai Udupi Branch,Q1 - Normal,Sales transaction via UPI
TXN-107942,40,ACC-1040,2025-01-31,132074.05,credit,sales,Customer Receipt,card,1296149.46,Mumbai,Mumbai Thane Branch,Q1 - Normal,Sales transaction via cheque
TXN-103148,16,ACC-1016,2025-01-31,6906.86,credit,refund,Customer Receipt,cheque,3969185.3,Coimbatore,Coimbatore Panvel Branch,Q1 - Normal,Refund transaction via card
TXN-105740,29,ACC-1029,2025-01-31,24651.81,debit,inventory purchase,Thaker-Jain,RTGS,1864499.85,Hyderabad,Hyderabad Parbhani Branch,Q1 - Normal,Inventory purchase transaction via cash
TXN-101146,6,ACC-1006,2025-01-31,89423.71,credit,sales,Customer Receipt,RTGS,4269196.4,Coimbatore,Coimbatore Gopalpur Branch,Q1 - Normal,Sales transaction via cash
TXN-101946,10,ACC-1010,2025-01-31,27610.43,credit,sales,Customer Receipt,cash,3498823.35,Delhi,Delhi Tadipatri Branch,Q1 - Normal,Sales transaction via cash
TXN-108347,42,ACC-1042,2025-01-31,24047.77,debit,fuel,"Krishnan, Ganesan and Johal",NEFT,3035999.39,Coimbatore,Coimbatore Raiganj Branch,Q1 - Normal,Fuel transaction via UPI
TXN-103736,19,ACC-1019,2025-01-31,17037.18,credit,refund,Customer Receipt,cash,3217928.48,Bengaluru,Bengaluru Vellore Branch,Q1 - Normal,Refund transaction via NEFT
TXN-107148,36,ACC-1036,2025-01-31,11859.06,debit,fuel,Karnik and Sons,cheque,4307010.62,Delhi,Delhi Dharmavaram Branch,Q1 - Normal,Fuel transaction via cash
TXN-106346,32,ACC-1032,2025-01-31,26281.55,debit,fuel,"Reddy, Yogi and Johal",NEFT,2048850.09,Chennai,Chennai Silchar Branch,Q1 - Normal,Fuel transaction via cash
TXN-102754,14,ACC-1014,2025-01-31,29324.25,debit,fuel,"Bail, Banerjee and Divan",UPI,3334563.45,Mumbai,Mumbai Anantapur Branch,Q1 - Normal,Fuel transaction via UPI
TXN-109742,49,ACC-1049,2025-01-31,60054.91,credit,sales,Customer Receipt,RTGS,3917425.91,Chennai,Chennai Katni Branch,Q1 - Normal,Sales transaction via cash
TXN-104754,24,ACC-1024,2025-01-31,24118.44,debit,inventory purchase,"Kanda, Parekh and Behl",UPI,3636141.39,Mumbai,Mumbai Thanjavur Branch,Q1 - Normal,Inventory purchase transaction via UPI
TXN-105952,30,ACC-1030,2025-01-31,11861.9,debit,fuel,Prabhakar Ltd,NEFT,4970009.97,Chennai,Chennai Unnao Branch,Q1 - Normal,Fuel transaction via NEFT
TXN-104947,25,ACC-1025,2025-01-31,95771.59,credit,sales,Customer Receipt,UPI,998646.05,Chennai,Chennai Kota Branch,Q1 - Normal,Sales transaction via UPI
TXN-100551,3,ACC-1003,2025-01-31,9471.01,debit,loan EMI,Chacko-Shenoy,cash,4056894.81,Chennai,Chennai Narasaraopet Branch,Q1 - Normal,Loan emi transaction via card
TXN-108154,41,ACC-1041,2025-01-31,3327.06,debit,maintenance,Kumar-Lanka,card,4149263.87,Hyderabad,Hyderabad Udaipur Branch,Q1 - Normal,Maintenance transaction via NEFT
TXN-103551,18,ACC-1018,2025-01-31,3656.45,debit,tax payment,Bawa-Kota,cheque,3263985.84,Chennai,Chennai Darbhanga Branch,Q1 - Normal,Tax payment transaction via NEFT
TXN-104141,21,ACC-1021,2025-01-31,118103.29,credit,sales,Customer Receipt,card,3963953.83,Bengaluru,Bengaluru Hajipur Branch,Q1 - Normal,Sales transaction via RTGS
TXN-103342,17,ACC-1017,2025-01-31,48710.37,debit,rent,"Patla, Buch and Mammen",RTGS,1467757.62,Delhi,Delhi Jaipur Branch,Q1 - Normal,Rent transaction via cheque
TXN-106955,35,ACC-1035,2025-01-31,5228.64,credit,refund,Customer Receipt,cheque,3722238.93,Chennai,Chennai Dharmavaram Branch,Q1 - Normal,Refund transaction via cash
TXN-109349,47,ACC-1047,2025-01-31,7198.66,debit,loan EMI,"Pillay, Mandal and Shanker",cash,707304.04,Mumbai,Mumbai Karimnagar Branch,Q1 - Normal,Loan emi transaction via UPI
TXN-105545,28,ACC-1028,2025-01-31,9188.34,debit,utilities,"Bala, Gade and Halder",NEFT,2619763.69,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q1 - Normal,Utilities transaction via cheque
TXN-106741,34,ACC-1034,2025-01-31,9828.17,debit,internet,"Narula, D’Alia and Muni",UPI,3587850.17,Delhi,Delhi Tadipatri Branch,Q1 - Normal,Internet transaction via RTGS
TXN-107352,37,ACC-1037,2025-01-31,3362.78,credit,refund,Customer Receipt,RTGS,3354068.43,Chennai,Chennai Surendranagar Dudhrej Branch,Q1 - Normal,Refund transaction via UPI
TXN-107747,39,ACC-1039,2025-01-31,24925.51,credit,refund,Customer Receipt,card,1399460.42,Delhi,Delhi Ramgarh Branch,Q1 - Normal,Refund transaction via card
TXN-100552,3,ACC-1003,2025-02-01,4237.33,debit,loan EMI,Dewan-Rana,NEFT,4052657.48,Chennai,Chennai Narasaraopet Branch,Q1 - Normal,Loan emi transaction via RTGS
TXN-109743,49,ACC-1049,2025-02-01,21188.24,debit,internet,Borra-Ramaswamy,UPI,3896237.67,Chennai,Chennai Katni Branch,Q1 - Normal,Internet transaction via cash
TXN-104557,23,ACC-1023,2025-02-01,10720.92,debit,fuel,Sama LLC,cash,-79830.69,Chennai,Chennai Udupi Branch,Q1 - Normal,Fuel transaction via cheque
TXN-105546,28,ACC-1028,2025-02-01,5251.14,debit,loan EMI,"Kapadia, Lal and Tailor",RTGS,2614512.55,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q1 - Normal,Loan emi transaction via cash
TXN-102951,15,ACC-1015,2025-02-01,1232.6,debit,utilities,Bansal-Magar,cheque,3551323.68,Bengaluru,Bengaluru Nashik Branch,Q1 - Normal,Utilities transaction via cash
TXN-104346,22,ACC-1022,2025-02-01,29330.43,credit,refund,Customer Receipt,UPI,2694144.26,Coimbatore,Coimbatore Farrukhabad Branch,Q1 - Normal,Refund transaction via RTGS
TXN-107353,37,ACC-1037,2025-02-01,10339.32,credit,refund,Customer Receipt,RTGS,3364407.75,Chennai,Chennai Surendranagar Dudhrej Branch,Q1 - Normal,Refund transaction via card
TXN-101358,7,ACC-1007,2025-02-01,18868.69,credit,refund,Customer Receipt,RTGS,4273207.3,Chennai,Chennai Bettiah Branch,Q1 - Normal,Refund transaction via UPI
TXN-108545,43,ACC-1043,2025-02-01,12731.13,credit,refund,Customer Receipt,NEFT,3387566.71,Delhi,Delhi Tirupati Branch,Q1 - Normal,Refund transaction via UPI
